,mass,charge,p,pdgId,status,pt,eta,phi,beta,gamma,event,run,luminosityBlock,foundTrack,trackCharge,trackPt,trackPhi,trackEta,validHits,missingInnerHits,trackHits,missingOuterHits,validLayers,hpmissingOuterHits
12721,700.048,1,720.413,1000024,62,145.171,2.28475,-2.01628,0.717171,1.4349299999999998,9631,1,1,1,1,46.0083,-2.0152200000000002,2.28462,5,1,0,2,4,7
12722,700.048,1,1071.27,1000024,62,664.062,-1.0574700000000001,0.963306,0.8371120000000001,1.82805,9630,1,1,1,1,582.303,0.9632860000000001,-1.05739,12,1,0,2,9,3
12723,700.048,-1,507.147,-1000024,62,385.027,0.776779,0.5853520000000001,0.586674,1.23484,9632,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
12724,700.048,1,993.678,1000024,62,821.1210000000001,-0.637455,0.146695,0.817499,1.73632,9634,1,1,1,1,1076.69,0.14666500000000002,-0.637175,3,1,0,2,3,9
12725,700.048,-1,885.682,-1000024,62,849.263,0.29182199999999997,-3.05841,0.7845270000000001,1.61266,9634,1,1,1,-1,831.7510000000001,-3.0584599999999997,0.29191500000000004,4,1,0,2,4,9
12726,700.048,-1,732.576,-1000024,62,590.894,-0.679357,1.9776099999999999,0.7229760000000001,1.44744,9635,1,1,1,-1,611.624,1.97758,-0.679434,20,1,0,2,14,0
12727,700.048,1,512.411,1000024,62,41.8096,3.19748,0.594252,0.590646,1.23926,9639,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
12728,700.048,-1,609.557,-1000024,62,34.064,3.57686,-2.3890000000000002,0.6566810000000001,1.32596,9639,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
12729,700.048,1,630.381,1000024,62,298.697,-1.37849,2.1833099999999996,0.6691630000000001,1.34569,9644,1,1,1,1,299.341,2.18323,-1.37858,9,1,0,2,6,7
12730,700.048,1,343.86800000000005,1000024,62,339.439,-0.16136,-0.621634,0.440888,1.1141299999999998,9636,1,1,1,1,295.343,-0.621958,-0.16180999999999998,4,1,0,2,4,8
12731,700.048,1,1637.24,1000024,62,409.54400000000004,-2.06284,-1.5807200000000001,0.919475,2.54357,9640,1,1,1,1,441.415,-1.58076,-2.0627299999999997,23,1,0,2,14,1
12732,700.048,1,641.972,1000024,62,353.724,-1.2028,-0.207,0.675874,1.3568200000000001,9642,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
12733,700.048,1,485.337,1000024,62,312.816,1.00714,-2.3016400000000004,0.569757,1.21682,9637,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
12734,700.048,-1,618.521,-1000024,62,321.947,1.27021,1.51261,0.662122,1.33441,9637,1,1,1,1,291.676,1.51346,1.27009,3,1,0,2,3,5
12735,700.048,1,594.712,1000024,62,246.997,1.5256399999999999,2.77927,0.6474409999999999,1.3121399999999999,9645,1,1,1,1,263.04200000000003,2.77924,1.52555,14,1,0,2,12,3
12736,700.048,1,1126.9,1000024,62,903.567,-0.6893560000000001,2.75371,0.8494389999999999,1.89507,9638,1,1,1,1,966.0269999999999,2.75367,-0.6893279999999999,16,1,0,2,12,2
12737,700.048,1,1149.12,1000024,62,891.971,0.742179,-2.9029599999999998,0.8540059999999999,1.9221,9647,1,1,1,1,1523.44,-2.90306,0.742187,8,1,0,2,6,7
12738,700.048,-1,920.2330000000001,-1000024,62,849.586,0.405036,0.238581,0.795883,1.65166,9647,1,1,1,-1,104.538,0.23803600000000003,0.40512800000000004,4,1,0,2,4,8
12739,700.048,1,1262.02,1000024,62,35.7626,4.25651,-0.00299173,0.874473,2.06154,9646,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
12740,700.048,1,1301.0,1000024,62,194.359,2.5887,-2.10363,0.880609,2.1104,9649,1,1,1,1,56.8133,-2.10282,2.5886299999999998,5,1,0,2,4,1
12741,700.048,-1,365.79699999999997,-1000024,62,191.266,1.2649,1.03136,0.46311800000000003,1.12829,9649,1,1,1,-1,96.4846,1.0306600000000001,1.2651,4,1,0,2,4,8
12742,700.048,-1,226.10299999999998,-1000024,62,225.831,-0.0490783,-3.1034200000000003,0.307349,1.05087,9648,1,1,1,1,28.6539,-3.1008400000000003,-0.0492844,3,1,0,2,3,5
12743,700.048,1,1003.66,1000024,62,114.678,-2.85915,-2.6474,0.8201959999999999,1.7480000000000002,9653,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
12744,700.048,1,471.87300000000005,1000024,62,448.889,-0.318654,-2.11142,0.558936,1.20597,9641,1,1,1,1,426.348,-2.11143,-0.318736,14,1,0,2,11,0
12745,700.048,-1,647.846,-1000024,62,419.26,-1.00181,1.4909299999999999,0.679213,1.36251,9641,1,1,1,1,5398.13,1.49125,-1.0017200000000002,4,1,0,2,4,9
12746,700.048,1,985.914,1000024,62,267.66700000000003,-1.9780099999999998,1.0662399999999999,0.815364,1.72727,9643,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
12747,700.048,-1,204.97099999999998,-1000024,62,139.616,0.933333,-2.51154,0.280998,1.04198,9643,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
12748,700.048,-1,1287.49,-1000024,62,1027.07,0.697874,1.03309,0.878532,2.09343,9651,1,1,1,-1,1042.23,1.0331299999999999,0.6976829999999999,18,1,0,2,14,0
12749,700.048,1,1363.95,1000024,62,1080.64,-0.709163,2.52993,0.8896620000000001,2.19001,9652,1,1,1,1,863.073,2.5299400000000003,-0.7091529999999999,7,1,0,2,5,8
12750,700.048,1,2080.93,1000024,62,643.823,1.84145,1.6463299999999998,0.9478040000000001,3.13625,9650,1,1,1,1,411.329,1.64652,1.84138,12,1,0,2,9,8
12751,700.048,1,110.154,1000024,62,69.6483,1.03207,3.07281,0.15543900000000002,1.0123,9654,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
12752,700.048,-1,790.265,-1000024,62,787.403,-0.0852321,-0.88328,0.748542,1.5081,9656,1,1,1,-1,803.295,-0.8832450000000001,-0.0850862,7,1,0,2,5,8
12753,700.048,1,1947.68,1000024,62,835.582,-1.48985,-3.11973,0.941059,2.95646,9657,1,1,1,1,700.957,-3.1196900000000003,-1.4897200000000002,11,1,0,2,8,7
12754,700.048,-1,772.903,-1000024,62,658.2280000000001,-0.582032,0.26113600000000003,0.7411760000000001,1.4896200000000002,9657,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
12755,700.048,-1,239.733,-1000024,62,130.825,-1.21433,1.85421,0.323982,1.05701,9655,1,1,1,-1,115.389,1.85398,-1.2142600000000001,7,1,0,2,5,8
12756,700.048,-1,1007.97,-1000024,62,539.664,1.23701,0.939558,0.821343,1.75305,9660,1,1,1,-1,481.125,0.939614,1.2369299999999999,6,1,0,2,5,8
12757,700.048,1,1058.63,1000024,62,665.044,-1.0404,-2.16646,0.8341200000000001,1.81297,9659,1,1,1,1,490.295,-2.16637,-1.04061,9,1,0,2,7,3
12758,700.048,1,546.905,1000024,62,372.68300000000005,0.93275,1.8432,0.615639,1.26899,9661,1,1,1,1,518.29,1.84306,0.932364,9,1,0,2,9,3
12759,700.048,-1,404.926,-1000024,62,187.02200000000002,-1.40744,-2.40748,0.500699,1.15524,9662,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
12760,700.048,-1,657.063,-1000024,62,222.922,1.744,-1.64953,0.6843670000000001,1.37148,9663,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
12761,700.048,-1,253.24099999999999,-1000024,62,192.582,0.7742100000000001,2.46665,0.340174,1.06342,9658,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
12762,700.048,1,780.887,1000024,62,396.50800000000004,-1.29911,-1.4119,0.7445970000000001,1.4981,9664,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
